Year,Country of origin,Country of origin (ISO),Country of asylum,Country of asylum (ISO),Refugees under UNHCR's mandate,Asylum-seekers,IDPs of concern to UNHCR,Venezuelans displaced abroad,Stateless persons,Others of concern
2017,Syrian Arab Rep.,SYR,Kenya,KEN,0,7,0,,0,0
2017,Syrian Arab Rep.,SYR,Kyrgyzstan,KGZ,69,12,0,,0,0
2017,Syrian Arab Rep.,SYR,Rep. of Korea,KOR,1122,68,0,,0,0
2017,Syrian Arab Rep.,SYR,Kuwait,KWT,44,31,0,,0,0
2017,Syrian Arab Rep.,SYR,Liberia,LBR,7,6,0,,0,0
2017,Syrian Arab Rep.,SYR,Libya,LBY,257,21890,0,,0,0
2017,Syrian Arab Rep.,SYR,Lebanon,LBN,992127,10,0,,0,2248
2017,Syrian Arab Rep.,SYR,Liechtenstein,LIE,32,0,0,,0,0
2017,Syrian Arab Rep.,SYR,Sri Lanka,LKA,14,0,0,,0,0
2017,Syrian Arab Rep.,SYR,Lithuania,LTU,362,52,0,,0,0
2017,Syrian Arab Rep.,SYR,Luxembourg,LUX,686,225,0,,0,0
2017,Syrian Arab Rep.,SYR,Latvia,LVA,393,0,0,,0,0
2017,Syrian Arab Rep.,SYR,Mauritania,MRT,464,112,0,,0,0
2017,Syrian Arab Rep.,SYR,North Macedonia,MKD,15,5,0,,0,0
2017,Syrian Arab Rep.,SYR,Rep. of Moldova,MDA,204,18,0,,0,0
2017,Syrian Arab Rep.,SYR,Mexico,MEX,23,0,0,,0,0
2017,Syrian Arab Rep.,SYR,Mali,MLI,9,0,0,,0,0
2017,Syrian Arab Rep.,SYR,Malaysia,MYS,372,1937,0,,0,0
2017,Syrian Arab Rep.,SYR,Montenegro,MNE,0,47,0,,0,0
2017,Syrian Arab Rep.,SYR,Morocco,MAR,2953,0,0,,0,0
2017,Syrian Arab Rep.,SYR,Malta,MLT,1289,252,0,,0,0
2017,Syrian Arab Rep.,SYR,Mauritius,MUS,5,0,0,,0,0
2017,Syrian Arab Rep.,SYR,Netherlands,NLD,30851,668,0,,0,0
2017,Syrian Arab Rep.,SYR,Niger,NER,7,0,0,,0,0
2017,Syrian Arab Rep.,SYR,Nigeria,NGA,154,60,0,,0,0
2017,Syrian Arab Rep.,SYR,Norway,NOR,13349,447,0,,0,0
2017,Syrian Arab Rep.,SYR,New Zealand,NZL,65,5,0,,0,0
2017,Syrian Arab Rep.,SYR,Oman,OMN,7,6,0,,0,0
2017,Syrian Arab Rep.,SYR,Pakistan,PAK,29,0,0,,0,0
2017,Syrian Arab Rep.,SYR,Panama,PAN,0,11,0,,0,0
2017,Syrian Arab Rep.,SYR,Paraguay,PRY,53,26,0,,0,0
2017,Syrian Arab Rep.,SYR,Peru,PER,38,5,0,,0,0
2017,Syrian Arab Rep.,SYR,Philippines,PHL,74,40,0,,0,0
2017,Syrian Arab Rep.,SYR,Poland,POL,512,18,0,,0,0
2017,Syrian Arab Rep.,SYR,Portugal,PRT,307,0,0,,0,0
2017,Syrian Arab Rep.,SYR,Qatar,QAT,34,0,0,,0,0
2017,Syrian Arab Rep.,SYR,Romania,ROU,2282,167,0,,0,0
2017,Syrian Arab Rep.,SYR,South Africa,ZAF,45,0,0,,0,0
2017,Syrian Arab Rep.,SYR,Russian Federation,RUS,1130,303,0,,0,0
2017,Syrian Arab Rep.,SYR,El Salvador,SLV,5,0,0,,0,0
2017,Syrian Arab Rep.,SYR,Saudi Arabia,SAU,14,34,0,,0,0
2017,Syrian Arab Rep.,SYR,Senegal,SEN,0,21,0,,0,0
2017,Syrian Arab Rep.,SYR,Somalia,SOM,172,5,0,,0,0
2017,Syrian Arab Rep.,SYR,Spain,ESP,11752,2255,0,,0,0
2017,Syrian Arab Rep.,SYR,Serbia and Kosovo: S/RES/1244 (1999),SRB,73,0,0,,0,0
2017,Syrian Arab Rep.,SYR,Sudan,SDN,11240,439,0,,0,0
2017,Syrian Arab Rep.,SYR,Slovakia,SVK,17,0,0,,0,0
2017,Syrian Arab Rep.,SYR,Slovenia,SVN,215,9,0,,0,0
2017,Syrian Arab Rep.,SYR,Sweden,SWE,103614,3531,0,,0,0
2017,Syrian Arab Rep.,SYR,Switzerland,CHE,13639,3192,0,,0,0
2017,Syrian Arab Rep.,SYR,Syrian Arab Rep.,SYR,0,0,6150005,,0,0
2017,Syrian Arab Rep.,SYR,Thailand,THA,327,9,0,,0,0
2017,Syrian Arab Rep.,SYR,Togo,TGO,0,9,0,,0,0
2017,Syrian Arab Rep.,SYR,Trinidad and Tobago,TTO,53,32,0,,0,0
2017,Syrian Arab Rep.,SYR,Tunisia,TUN,603,0,0,,0,0
2016,Bangladesh,BGD,Turkey,TUR,0,146,0,,0,0
2017,Syrian Arab Rep.,SYR,United Arab Emirates,ARE,128,1185,0,,0,0
2017,Syrian Arab Rep.,SYR,Uganda,UGA,7,12,0,,0,0
2017,Syrian Arab Rep.,SYR,Ukraine,UKR,483,520,0,,0,0
2017,Syrian Arab Rep.,SYR,Uruguay,URY,61,0,0,,0,0
2017,Syrian Arab Rep.,SYR,United States of America,USA,7282,3358,0,,0,0
2017,Syrian Arab Rep.,SYR,Venezuela (Bolivarian Republic of),VEN,5,0,0,,0,0
2017,Syrian Arab Rep.,SYR,Yemen,YEM,3286,496,0,,0,0
2017,United Rep. of Tanzania,TZA,Angola,AGO,5,0,0,,0,0
2017,United Rep. of Tanzania,TZA,Australia,AUS,14,14,0,,0,0
2017,United Rep. of Tanzania,TZA,Austria,AUT,0,5,0,,0,0
2017,United Rep. of Tanzania,TZA,Burundi,BDI,0,0,0,,0,5
2017,United Rep. of Tanzania,TZA,Belgium,BEL,50,25,0,,0,0
2017,United Rep. of Tanzania,TZA,Brazil,BRA,7,96,0,,0,0
2017,United Rep. of Tanzania,TZA,Canada,CAN,147,74,0,,0,0
2017,United Rep. of Tanzania,TZA,Finland,FIN,5,0,0,,0,0
2017,United Rep. of Tanzania,TZA,France,FRA,8,5,0,,0,0
2017,United Rep. of Tanzania,TZA,United Kingdom of Great Britain and Northern Ireland,GBR,82,39,0,,0,0
2017,United Rep. of Tanzania,TZA,Germany,DEU,34,151,0,,0,0
2017,United Rep. of Tanzania,TZA,Greece,GRC,13,11,0,,0,0
2017,United Rep. of Tanzania,TZA,Ireland,IRL,9,0,0,,0,0
2017,United Rep. of Tanzania,TZA,Italy,ITA,26,9,0,,0,0
2017,United Rep. of Tanzania,TZA,Kenya,KEN,9,28,0,,0,0
2017,United Rep. of Tanzania,TZA,Rep. of Korea,KOR,5,36,0,,0,0
2017,United Rep. of Tanzania,TZA,Malawi,MWI,0,5,0,,0,0
2017,United Rep. of Tanzania,TZA,Namibia,NAM,0,5,0,,0,0
2017,United Rep. of Tanzania,TZA,Netherlands,NLD,6,0,0,,0,0
2017,United Rep. of Tanzania,TZA,Norway,NOR,5,0,0,,0,0
2017,United Rep. of Tanzania,TZA,South Africa,ZAF,37,664,0,,0,0
2017,United Rep. of Tanzania,TZA,Senegal,SEN,0,6,0,,0,0
2017,United Rep. of Tanzania,TZA,Somalia,SOM,0,71,0,,0,0
2017,United Rep. of Tanzania,TZA,Sweden,SWE,40,52,0,,0,0
2017,United Rep. of Tanzania,TZA,Switzerland,CHE,15,0,0,,0,0
2017,United Rep. of Tanzania,TZA,Syrian Arab Rep.,SYR,0,5,0,,0,0
2017,United Rep. of Tanzania,TZA,Thailand,THA,5,0,0,,0,0
2017,United Rep. of Tanzania,TZA,United States of America,USA,133,154,0,,0,0
2017,United Rep. of Tanzania,TZA,Yemen,YEM,0,0,0,,0,10
2017,Turks and Caicos Islands,TCA,Canada,CAN,0,5,0,,0,0
2017,Turks and Caicos Islands,TCA,United States of America,USA,14,0,0,,0,0
2017,Thailand,THA,Australia,AUS,15,413,0,,0,0
2017,Thailand,THA,Brazil,BRA,0,31,0,,0,0
2017,Thailand,THA,Cambodia,KHM,0,8,0,,0,0
2017,Thailand,THA,Canada,CAN,17,8,0,,0,0
2017,Thailand,THA,Denmark,DNK,5,0,0,,0,0
2017,Thailand,THA,France,FRA,6,0,0,,0,0
2017,Thailand,THA,United Kingdom of Great Britain and Northern Ireland,GBR,29,38,0,,0,0
2017,Thailand,THA,Germany,DEU,26,10,0,,0,0
2017,Thailand,THA,Italy,ITA,0,8,0,,0,0
2017,Thailand,THA,Japan,JPN,0,52,0,,0,0
2017,Thailand,THA,Rep. of Korea,KOR,5,278,0,,0,0
2017,Thailand,THA,Malaysia,MYS,24,5,0,,0,0
2017,Thailand,THA,Sweden,SWE,8,17,0,,0,0
2017,Thailand,THA,United States of America,USA,29,465,0,,0,0
2016,United States of America,USA,Spain,ESP,0,10,0,,0,0
2016,United States of America,USA,Sweden,SWE,20,13,0,,0,0
2016,United States of America,USA,Switzerland,CHE,0,5,0,,0,0
2016,Uzbekistan,UZB,Albania,ALB,5,0,0,,0,0
2016,Uzbekistan,UZB,Egypt,EGY,0,86,0,,0,0
2016,Uzbekistan,UZB,Australia,AUS,30,5,0,,0,0
2016,Uzbekistan,UZB,Austria,AUT,128,129,0,,0,0
2016,Uzbekistan,UZB,Belgium,BEL,32,15,0,,0,0
2016,Uzbekistan,UZB,Canada,CAN,165,49,0,,0,0
2016,Uzbekistan,UZB,Cyprus,CYP,5,0,0,,0,0
2016,Uzbekistan,UZB,Czechia,CZE,99,18,0,,0,0
2016,Uzbekistan,UZB,Denmark,DNK,11,5,0,,0,0
2016,Uzbekistan,UZB,Finland,FIN,10,5,0,,0,0
2016,Uzbekistan,UZB,France,FRA,220,7,0,,0,0
2016,Uzbekistan,UZB,United Kingdom of Great Britain and Northern Ireland,GBR,68,27,0,,0,0
2016,Uzbekistan,UZB,Georgia,GEO,7,0,0,,0,0
2016,Uzbekistan,UZB,Germany,DEU,80,125,0,,0,0
2016,Uzbekistan,UZB,Ghana,GHA,9,0,0,,0,0
2016,Uzbekistan,UZB,Greece,GRC,13,8,0,,0,0
2016,Uzbekistan,UZB,Croatia,HRV,5,0,0,,0,0
2016,Uzbekistan,UZB,Hungary,HUN,8,0,0,,0,0
2016,Uzbekistan,UZB,Ireland,IRL,24,0,0,,0,0
2016,Uzbekistan,UZB,Iran (Islamic Rep. of),IRN,7,0,0,,0,0
2016,Uzbekistan,UZB,Israel,ISR,0,80,0,,0,0
2016,Uzbekistan,UZB,Italy,ITA,8,7,0,,0,0
2016,Uzbekistan,UZB,Kazakhstan,KAZ,23,0,0,,0,0
2016,Uzbekistan,UZB,Kyrgyzstan,KGZ,12,26,0,,0,0
2016,Uzbekistan,UZB,Rep. of Korea,KOR,8,89,0,,0,0
2016,Uzbekistan,UZB,Lithuania,LTU,15,0,0,,0,0
2016,Uzbekistan,UZB,Latvia,LVA,12,0,0,,0,0
2016,Uzbekistan,UZB,Rep. of Moldova,MDA,9,0,0,,0,0
2016,Uzbekistan,UZB,Malaysia,MYS,0,11,0,,0,0
2016,Uzbekistan,UZB,Netherlands,NLD,98,10,0,,0,0
2016,Uzbekistan,UZB,Norway,NOR,245,15,0,,0,0
2016,Uzbekistan,UZB,Pakistan,PAK,6,0,0,,0,0
2016,Uzbekistan,UZB,Poland,POL,14,16,0,,0,0
2016,Uzbekistan,UZB,Russian Federation,RUS,100,28,0,,0,0
2016,Uzbekistan,UZB,Spain,ESP,9,10,0,,0,0
2016,Uzbekistan,UZB,Sweden,SWE,886,405,0,,0,0
2016,Uzbekistan,UZB,Switzerland,CHE,50,11,0,,0,0
2016,Uzbekistan,UZB,Syrian Arab Rep.,SYR,0,5,0,,0,0
2016,Uzbekistan,UZB,Thailand,THA,0,7,0,,0,0
2017,Bangladesh,BGD,Turkey,TUR,0,161,0,,0,0
2016,Uzbekistan,UZB,Ukraine,UKR,55,98,0,,0,0
2016,Uzbekistan,UZB,United States of America,USA,1298,1259,0,,0,0
2016,Saint Vincent and the Grenadines,VCT,Canada,CAN,1285,117,0,,0,0
2016,Saint Vincent and the Grenadines,VCT,United Kingdom of Great Britain and Northern Ireland,GBR,14,7,0,,0,0
2016,Saint Vincent and the Grenadines,VCT,Germany,DEU,5,0,0,,0,0
2016,Saint Vincent and the Grenadines,VCT,United States of America,USA,31,7,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Aruba,ABW,0,5,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Argentina,ARG,0,57,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Australia,AUS,15,21,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Austria,AUT,0,15,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Belgium,BEL,6,50,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Brazil,BRA,30,4302,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Canada,CAN,963,355,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Chile,CHL,0,261,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Colombia,COL,43,324,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Costa Rica,CRI,269,1188,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Curacao ,CUW,5,13,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Czechia,CZE,5,0,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Denmark,DNK,0,7,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Dominican Rep.,DOM,0,20,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Finland,FIN,5,0,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,France,FRA,48,141,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,United Kingdom of Great Britain and Northern Ireland,GBR,29,26,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Germany,DEU,16,103,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Greece,GRC,0,8,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Guatemala,GTM,6,0,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Ireland,IRL,7,29,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Italy,ITA,67,118,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Mexico,MEX,278,116,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Malta,MLT,5,5,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Netherlands,NLD,0,15,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Norway,NOR,0,5,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Panama,PAN,30,695,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Paraguay,PRY,5,0,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Peru,PER,147,3553,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Portugal,PRT,0,5,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Spain,ESP,29,4435,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Sweden,SWE,6,58,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Switzerland,CHE,5,5,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Trinidad and Tobago,TTO,0,34,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,Uruguay,URY,5,0,0,,0,0
2016,Venezuela (Bolivarian Republic of),VEN,United States of America,USA,5519,29105,0,,0,0
2016,Samoa,WSM,Australia,AUS,0,5,0,,0,0
2016,Samoa,WSM,New Zealand,NZL,0,5,0,,0,0
2016,Western Sahara,ESH,Algeria,DZA,90000,0,0,,0,0
2016,Western Sahara,ESH,Angola,AGO,18,596,0,,0,0
2016,Western Sahara,ESH,Austria,AUT,0,9,0,,0,0
2016,Western Sahara,ESH,Cuba,CUB,158,0,0,,0,0
2016,Western Sahara,ESH,France,FRA,420,1358,0,,0,0
2016,Western Sahara,ESH,United Kingdom of Great Britain and Northern Ireland,GBR,11,0,0,,0,0
2016,Western Sahara,ESH,Greece,GRC,0,5,0,,0,0
2016,Western Sahara,ESH,Italy,ITA,5,0,0,,0,0
2016,Western Sahara,ESH,Mauritania,MRT,26001,0,0,,0,0
2016,Western Sahara,ESH,Spain,ESP,17,15,0,,0,0
2016,Western Sahara,ESH,Switzerland,CHE,8,5,0,,0,0
2016,Western Sahara,ESH,Ukraine,UKR,0,5,0,,0,0
2016,Western Sahara,ESH,Venezuela (Bolivarian Republic of),VEN,11,0,0,,0,0
2016,Yemen,YEM,Algeria,DZA,5,135,0,,0,0
2016,Yemen,YEM,Egypt,EGY,66,2572,0,,0,0
2016,Yemen,YEM,Argentina,ARG,15,0,0,,0,0
2016,Yemen,YEM,Armenia,ARM,5,0,0,,0,0
2016,Yemen,YEM,Australia,AUS,18,24,0,,0,0
2016,Yemen,YEM,Austria,AUT,58,146,0,,0,0
2016,Yemen,YEM,Azerbaijan,AZE,5,5,0,,0,0
2016,Yemen,YEM,Bahrain,BHR,9,5,0,,0,0
2016,Yemen,YEM,Belgium,BEL,24,21,0,,0,0
2016,Yemen,YEM,Belarus,BLR,33,0,0,,0,0
2016,Yemen,YEM,Brazil,BRA,0,6,0,,0,0
2016,Yemen,YEM,Bulgaria,BGR,10,0,0,,0,0
2016,Yemen,YEM,Canada,CAN,390,231,0,,0,0
2016,Yemen,YEM,China,CHN,0,17,0,,0,0
2016,Yemen,YEM,Cuba,CUB,12,5,0,,0,0
2016,Yemen,YEM,Cyprus,CYP,5,14,0,,0,0
2016,Yemen,YEM,Czechia,CZE,0,7,0,,0,0
2016,Yemen,YEM,Denmark,DNK,5,11,0,,0,0
2016,Yemen,YEM,Djibouti,DJI,3777,0,0,,0,0
2016,Yemen,YEM,Estonia,EST,5,5,0,,0,0
2016,Yemen,YEM,Ethiopia,ETH,1423,176,0,,0,0
2016,Yemen,YEM,Finland,FIN,94,36,0,,0,0
2016,Yemen,YEM,France,FRA,143,5,0,,0,0
2016,Yemen,YEM,United Kingdom of Great Britain and Northern Ireland,GBR,356,77,0,,0,0
2016,Yemen,YEM,Germany,DEU,291,787,0,,0,0
2016,Yemen,YEM,Greece,GRC,57,32,0,,0,0
2016,Yemen,YEM,Hungary,HUN,14,0,0,,0,0
2016,Yemen,YEM,India,IND,5,530,0,,0,0
2016,Yemen,YEM,Indonesia,IDN,11,170,0,,0,0
2016,Yemen,YEM,Ireland,IRL,5,9,0,,0,0
2016,Yemen,YEM,Iraq,IRQ,0,50,0,,0,0
2016,Yemen,YEM,Italy,ITA,74,33,0,,0,0
2016,Yemen,YEM,Jordan,JOR,180,5524,0,,0,0
2016,Yemen,YEM,Kenya,KEN,24,127,0,,0,0
2016,Yemen,YEM,Rep. of Korea,KOR,11,143,0,,0,0
2016,Yemen,YEM,Kuwait,KWT,0,10,0,,0,0
2016,Yemen,YEM,Lebanon,LBN,14,59,0,,0,5
2016,Yemen,YEM,Sri Lanka,LKA,0,11,0,,0,0
2016,Yemen,YEM,Madagascar,MDG,10,12,0,,0,0
2016,Yemen,YEM,Mauritania,MRT,5,0,0,,0,0
2016,Yemen,YEM,Rep. of Moldova,MDA,5,0,0,,0,0
2016,Yemen,YEM,Malaysia,MYS,51,1163,0,,0,0
2016,Yemen,YEM,Montenegro,MNE,8,0,0,,0,0
2016,Yemen,YEM,Morocco,MAR,485,0,0,,0,0
2016,Yemen,YEM,Netherlands,NLD,79,86,0,,0,0
2016,Yemen,YEM,Norway,NOR,200,39,0,,0,0
2016,Yemen,YEM,Pakistan,PAK,24,5,0,,0,0
2016,Yemen,YEM,Philippines,PHL,0,8,0,,0,0
2016,Yemen,YEM,Poland,POL,5,0,0,,0,0
2016,Yemen,YEM,Portugal,PRT,0,5,0,,0,0
2016,Yemen,YEM,Romania,ROU,18,0,0,,0,0
2016,Yemen,YEM,South Africa,ZAF,0,8,0,,0,0
2016,Yemen,YEM,Russian Federation,RUS,51,23,0,,0,0
2016,Yemen,YEM,Saudi Arabia,SAU,7,0,0,,0,0
2016,Yemen,YEM,Somalia,SOM,8297,249,0,,0,0
2016,Yemen,YEM,Spain,ESP,9,55,0,,0,0
2016,Yemen,YEM,Sudan,SDN,0,1675,0,,0,0
2016,Yemen,YEM,Slovenia,SVN,5,0,0,,0,0
2016,Yemen,YEM,Sweden,SWE,929,290,0,,0,0
2016,Yemen,YEM,Switzerland,CHE,339,42,0,,0,0
2016,Yemen,YEM,Syrian Arab Rep.,SYR,40,150,0,,0,0
2016,Yemen,YEM,Thailand,THA,19,10,0,,0,0
2016,Yemen,YEM,Tunisia,TUN,0,9,0,,0,0
2018,Azerbaijan,AZE,Turkey,TUR,5,0,0,,0,0
2016,Yemen,YEM,Uganda,UGA,27,5,0,,0,0
2016,Yemen,YEM,Ukraine,UKR,5,5,0,,0,0
2016,Yemen,YEM,United States of America,USA,509,842,0,,0,0
2016,Yemen,YEM,Yemen,YEM,0,0,2025060,,0,0
2016,Zambia,ZMB,Angola,AGO,7,0,0,,0,0
2016,Zambia,ZMB,Australia,AUS,10,18,0,,0,0
2016,Zambia,ZMB,Austria,AUT,5,0,0,,0,0
2016,Zambia,ZMB,Canada,CAN,26,6,0,,0,0
2016,Zambia,ZMB,United Kingdom of Great Britain and Northern Ireland,GBR,69,29,0,,0,0
2016,Zambia,ZMB,Germany,DEU,5,10,0,,0,0
2016,Zambia,ZMB,Ireland,IRL,5,0,0,,0,0
2016,Zambia,ZMB,Netherlands,NLD,8,0,0,,0,0
2016,Zambia,ZMB,Norway,NOR,0,5,0,,0,0
2016,Zambia,ZMB,South Africa,ZAF,67,180,0,,0,0
2016,Zambia,ZMB,Sweden,SWE,10,6,0,,0,0
2016,Zambia,ZMB,United States of America,USA,44,40,0,,0,0
2016,Zimbabwe,ZWE,Egypt,EGY,10,6,0,,0,0
2016,Zimbabwe,ZWE,Australia,AUS,1021,110,0,,0,0
2016,Zimbabwe,ZWE,Austria,AUT,22,6,0,,0,0
2016,Zimbabwe,ZWE,Botswana,BWA,693,12,0,,0,33
2016,Zimbabwe,ZWE,Brazil,BRA,5,5,0,,0,0
2016,Zimbabwe,ZWE,Canada,CAN,1261,89,0,,0,0
2016,Zimbabwe,ZWE,China,CHN,0,47,0,,0,0
2016,Zimbabwe,ZWE,Costa Rica,CRI,0,5,0,,0,0
2016,Zimbabwe,ZWE,Cyprus,CYP,0,5,0,,0,0
2016,Zimbabwe,ZWE,Denmark,DNK,8,5,0,,0,0
2016,Zimbabwe,ZWE,France,FRA,37,7,0,,0,0
2016,Zimbabwe,ZWE,United Kingdom of Great Britain and Northern Ireland,GBR,8790,361,0,,0,0
2016,Zimbabwe,ZWE,Germany,DEU,52,240,0,,0,0
2016,Zimbabwe,ZWE,Greece,GRC,5,0,0,,0,0
2016,Zimbabwe,ZWE,Hungary,HUN,5,0,0,,0,0
2016,Zimbabwe,ZWE,Ireland,IRL,229,336,0,,0,0
2016,Zimbabwe,ZWE,Italy,ITA,29,0,0,,0,0
2016,Zimbabwe,ZWE,Lesotho,LSO,5,0,0,,0,0
2016,Zimbabwe,ZWE,Malaysia,MYS,5,0,0,,0,0
2016,Zimbabwe,ZWE,Namibia,NAM,48,85,0,,0,0
2016,Zimbabwe,ZWE,Netherlands,NLD,41,7,0,,0,0
2016,Zimbabwe,ZWE,Norway,NOR,20,0,0,,0,0
2016,Zimbabwe,ZWE,New Zealand,NZL,34,5,0,,0,0
2016,Zimbabwe,ZWE,Romania,ROU,7,0,0,,0,0
2016,Zimbabwe,ZWE,South Africa,ZAF,4596,41260,0,,0,0
2016,Zimbabwe,ZWE,Eswatini,SWZ,7,0,0,,0,0
2016,Zimbabwe,ZWE,Sweden,SWE,28,11,0,,0,0
2016,Zimbabwe,ZWE,Switzerland,CHE,13,6,0,,0,0
2016,Azerbaijan,AZE,Turkey,TUR,5,0,0,,0,0
2016,Zimbabwe,ZWE,Ukraine,UKR,0,5,0,,0,0
2016,Zimbabwe,ZWE,United States of America,USA,1163,573,0,,0,0
2016,Zimbabwe,ZWE,Zambia,ZMB,7,0,0,,0,0
2016,Zimbabwe,ZWE,Zimbabwe,ZWE,0,0,0,,0,128
2017,Afghanistan,AFG,Afghanistan,AFG,0,0,1837079,,0,448032
2017,Afghanistan,AFG,Egypt,EGY,17,22,0,,0,0
2017,Afghanistan,AFG,Argentina,ARG,5,9,0,,0,0
2017,Afghanistan,AFG,Armenia,ARM,0,5,0,,0,0
2017,Afghanistan,AFG,Australia,AUS,10922,1795,0,,0,0
2017,Afghanistan,AFG,Austria,AUT,26939,24233,0,,0,0
2017,Afghanistan,AFG,Azerbaijan,AZE,587,70,0,,0,0
2017,Afghanistan,AFG,Belgium,BEL,3201,3915,0,,0,0
2017,Afghanistan,AFG,Belarus,BLR,209,0,0,,0,0
2017,Afghanistan,AFG,Brazil,BRA,99,165,0,,0,0
2017,Afghanistan,AFG,Bosnia and Herzegovina,BIH,0,9,0,,0,0
2017,Afghanistan,AFG,Bulgaria,BGR,169,752,0,,0,0
2017,Afghanistan,AFG,Canada,CAN,3356,717,0,,0,0
2017,Afghanistan,AFG,China,CHN,8,18,0,,0,0
2017,Afghanistan,AFG,Chile,CHL,13,12,0,,0,0
2017,Afghanistan,AFG,Colombia,COL,8,0,0,,0,0
2017,Afghanistan,AFG,Cuba,CUB,45,0,0,,0,0
2017,Afghanistan,AFG,Cyprus,CYP,12,5,0,,0,0
2017,Afghanistan,AFG,Czechia,CZE,234,5,0,,0,0
2017,Afghanistan,AFG,Denmark,DNK,2668,769,0,,0,0
2017,Afghanistan,AFG,Dominican Rep.,DOM,5,7,0,,0,0
2017,Afghanistan,AFG,Ecuador,ECU,94,63,0,,0,0
2017,Afghanistan,AFG,Estonia,EST,23,0,0,,0,0
2017,Afghanistan,AFG,Fiji,FJI,7,5,0,,0,0
2017,Afghanistan,AFG,Finland,FIN,2571,320,0,,0,0
2017,Afghanistan,AFG,France,FRA,13425,4314,0,,0,0
2017,Afghanistan,AFG,United Kingdom of Great Britain and Northern Ireland,GBR,9858,2347,0,,0,0
2017,Afghanistan,AFG,Georgia,GEO,5,16,0,,0,0
2017,Afghanistan,AFG,Germany,DEU,104385,87321,0,,0,0
2017,Afghanistan,AFG,Greece,GRC,4751,6922,0,,0,0
2017,Afghanistan,AFG,Croatia,HRV,45,93,0,,0,0
2017,Afghanistan,AFG,Hungary,HUN,1412,241,0,,0,0
2017,Afghanistan,AFG,Iceland,ISL,44,10,0,,0,0
2017,Afghanistan,AFG,India,IND,7758,5743,0,,0,0
2017,Afghanistan,AFG,Indonesia,IDN,5477,2082,0,,0,0
2017,Afghanistan,AFG,Ireland,IRL,230,180,0,,0,0
2017,Afghanistan,AFG,Iran (Islamic Rep. of),IRN,951142,0,0,,0,0
2017,Afghanistan,AFG,Iraq,IRQ,11,107,0,,0,0
2017,Afghanistan,AFG,Italy,ITA,17171,322,0,,0,0
2017,Afghanistan,AFG,Jordan,JOR,8,9,0,,0,0
2017,Afghanistan,AFG,Japan,JPN,51,0,0,,0,0
2017,Afghanistan,AFG,Kazakhstan,KAZ,561,164,0,,0,0
2017,Afghanistan,AFG,Kenya,KEN,8,5,0,,0,0
2017,Afghanistan,AFG,Kyrgyzstan,KGZ,236,46,0,,0,0
2017,Afghanistan,AFG,Rep. of Korea,KOR,37,7,0,,0,0
2017,Afghanistan,AFG,Libya,LBY,0,11,0,,0,0
2017,Afghanistan,AFG,Lebanon,LBN,22,6,0,,0,0
2017,Afghanistan,AFG,Liechtenstein,LIE,5,0,0,,0,0
2017,Afghanistan,AFG,Sri Lanka,LKA,133,58,0,,0,0
2017,Afghanistan,AFG,Lithuania,LTU,212,9,0,,0,0
2017,Afghanistan,AFG,Luxembourg,LUX,43,70,0,,0,0
2017,Afghanistan,AFG,Latvia,LVA,58,8,0,,0,0
2017,Afghanistan,AFG,Madagascar,MDG,5,0,0,,0,0
